read_id1,read_id2
pos92797_99112_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141019/640_8484,pos101357_104401_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/65396/4520_14097
pos92797_99112_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141019/640_8484,pos82602_91891_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72052/0_11450
pos92797_99112_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141019/640_8484,pos82091_93239_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/77042/0_10485
pos92797_99112_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141019/640_8484,pos106672_104688_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/76771/559_11467
pos219230_223098_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141082/13731_18036,pos217486_224847_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/63974/0_13492
pos219230_223098_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141082/13731_18036,pos221681_224849_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/54013/0_5839
pos214323_221960_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141300/0_8087,pos214520_220664_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/73733/0_6276
pos214323_221960_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141300/0_8087,pos217486_224847_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/63974/0_13492
pos214323_221960_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141300/0_8087,pos214587_223241_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/44679/0_8262
pos214323_221960_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141300/0_8087,pos209515_217115_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/44887/0_10075
pos214323_221960_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141300/0_8087,pos220965_224342_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/61116/15501_21805
pos214323_221960_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141300/0_8087,pos209515_216437_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69067/4437_15977
pos214323_221960_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141300/0_8087,pos212573_215895_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57458/1919_5383
pos214323_221960_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141300/0_8087,pos226981_225741_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/54889/565_3707
pos214323_221960_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141300/0_8087,pos110062_114253_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/41624/0_4439
pos176242_183348_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141716/3051_10451,pos177088_183290_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27147/0_6294
pos176242_183348_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141716/3051_10451,pos177961_190396_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9066/2105_15695
pos176242_183348_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141716/3051_10451,pos177867_185592_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/74763/0_8341
pos176242_183348_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141716/3051_10451,pos181287_185504_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/80193/0_4074
pos162531_147253_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141849/0_15596,pos155344_146743_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/73673/0_9049
pos162531_147253_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141849/0_15596,pos153118_144942_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/43808/0_8449
pos162531_147253_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141849/0_15596,pos152287_147615_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/80183/5910_13224
pos21826_24465_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/142478/0_3112,pos26272_28997_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/37437/0_6734
pos21826_24465_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/142478/0_3112,pos35921_26280_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/22806/0_14473
pos21826_24465_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/142478/0_3112,pos14127_23619_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/9701/0_12475
pos21826_24465_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/142478/0_3112,pos77271_80837_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/6921/0_3783
pos21826_24465_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/142478/0_3112,pos75671_78479_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/35493/0_7604
pos254651_257758_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/144107/7936_16945,pos254650_260902_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16274/0_11474
pos254651_257758_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/144107/7936_16945,pos250153_253046_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/4166/0_8285
pos254651_257758_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/144107/7936_16945,pos254650_260604_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/50683/0_6560
pos254651_257758_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/144107/7936_16945,pos254650_259415_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/44831/0_4860
pos254651_257758_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/144107/7936_16945,pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467
pos61288_63931_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/144319/0_3550,pos63691_66527_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4532/0_8696
pos74249_78957_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145206/1799_16935,pos67363_77955_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/44311/0_10559
pos74249_78957_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145206/1799_16935,pos72925_84510_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/7525/0_11588
pos74249_78957_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145206/1799_16935,pos75933_80808_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/79418/6594_16395
pos74249_78957_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145206/1799_16935,pos75671_78479_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/35493/0_7604
pos74249_78957_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145206/1799_16935,pos35921_33714_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/17826/0_7832
pos74249_78957_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145206/1799_16935,pos70650_74354_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/83290/4993_11561
pos54503_55072_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145574/0_3706,pos51321_55441_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/72484/0_4151
pos54503_55072_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145574/0_3706,pos49556_55642_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/44447/0_12588
pos79205_69824_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/147017/0_10761,pos85094_72488_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/20937/0_14980
pos79205_69824_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/147017/0_10761,pos78594_74057_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/59077/0_4791
pos79205_69824_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/147017/0_10761,pos80045_78124_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/16119/4878_8089
pos79205_69824_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/147017/0_10761,pos49556_55642_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/44447/0_12588
pos133057_135623_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149294/412_6772,pos133064_136120_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/37259/374_4913
pos133057_135623_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149294/412_6772,pos140158_133485_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/61788/0_7668
pos133057_135623_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149294/412_6772,pos133969_138824_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64743/7266_12364
pos133057_135623_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149294/412_6772,pos134147_136549_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/5331/355_5137
pos133057_135623_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149294/412_6772,pos128626_132312_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72621/5148_17048
pos133057_135623_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149294/412_6772,pos143750_151087_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/32142/7282_15844
pos133057_135623_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149294/412_6772,pos140452_146021_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/8793/8685_16978
pos133057_135623_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149294/412_6772,pos134982_138118_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/57791/0_5714
pos133057_135623_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149294/412_6772,pos209095_205692_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2051/2215_9940
pos240410_243482_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149422/9826_14546,pos240313_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/12637/0_12223
pos240410_243482_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149422/9826_14546,pos236842_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20756/0_8473
pos240410_243482_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149422/9826_14546,pos240284_243556_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/26997/0_3364
pos240410_243482_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149422/9826_14546,pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603
pos239417_241547_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149870/7550_14197,pos236843_242332_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9502/315_11049
pos239417_241547_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149870/7550_14197,pos237184_242566_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/7988/0_8816
pos239417_241547_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149870/7550_14197,pos236838_241072_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/52011/0_12406
pos239417_241547_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149870/7550_14197,pos238165_241952_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/70066/4277_8206
pos239417_241547_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149870/7550_14197,pos240313_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/12637/0_12223
pos239417_241547_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149870/7550_14197,pos240284_243556_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/26997/0_3364
pos239417_241547_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149870/7550_14197,pos236837_240025_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/76392/3494_15195
pos239417_241547_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149870/7550_14197,pos240570_243632_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/71779/0_7860
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos236843_242332_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9502/315_11049
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos236842_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20756/0_8473
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos237184_242566_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/7988/0_8816
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos238165_241952_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/70066/4277_8206
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos240313_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/12637/0_12223
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos236837_240025_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/76392/3494_15195
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos240284_243556_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/26997/0_3364
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos240570_243632_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/71779/0_7860
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos236838_241072_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/52011/0_12406
pos236848_241284_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/149886/541_6603,pos233208_236854_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/30148/0_9156
pos146633_150250_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/153379/7181_11202,pos145896_154226_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/45750/0_8513
pos146633_150250_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/153379/7181_11202,pos149314_152468_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2204/2605_5938
pos57666_59832_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/154780/2202_11519,pos49556_55642_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/44447/0_12588
pos57666_59832_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/154780/2202_11519,pos63691_66527_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4532/0_8696
pos57666_59832_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/154780/2202_11519,pos80045_78124_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/16119/4878_8089
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos250153_253046_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/4166/0_8285
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos246027_247908_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/71059/0_14450
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos254650_260902_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16274/0_11474
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos240313_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/12637/0_12223
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos246128_247908_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/50715/0_3093
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos243976_245691_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/22261/2653_5790
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos240570_243632_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/71779/0_7860
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos250153_253043_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/39842/7998_11554
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos245793_247908_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67728/0_3512
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos243973_245570_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/62143/0_5639
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos241542_243322_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/45637/348_4107
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos245793_247908_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4157/0_6064
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos241218_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/57530/0_6286
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos243973_245672_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/12787/0_6273
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos236842_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20756/0_8473
pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467,pos236837_240025_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/76392/3494_15195
pos30773_33833_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155358/4219_7488,pos27789_33668_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/94288/0_6101
pos30773_33833_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155358/4219_7488,pos31024_33111_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/57015/1829_5817
pos226898_231320_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155742/0_4451,pos226359_229436_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21398/0_7068
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos281742_283428_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/62813/0_4431
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos280636_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/97199/3843_11991
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos275648_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/9492/0_3612
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos276488_277285_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/86707/0_3921
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos273166_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64638/5686_15959
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos277492_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69467/0_5999
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517
pos281271_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/156543/272_6108,pos277544_278134_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/39062/4460_8837
pos94326_99859_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/158301/0_5880,pos95098_103128_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/48751/0_8225
pos94326_99859_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/158301/0_5880,pos86155_98011_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/48400/0_16059
pos94326_99859_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/158301/0_5880,pos93702_99257_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/232/0_5368
pos94326_99859_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/158301/0_5880,pos93798_98143_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/10105/0_4639
pos94326_99859_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/158301/0_5880,pos93514_98270_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/25104/0_4550
pos94326_99859_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/158301/0_5880,pos97727_97886_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33043/3583_16463
pos92920_88869_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/159330/0_4665,pos89523_78654_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/52961/0_11327
pos92920_88869_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/159330/0_4665,pos87196_80814_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/25889/0_9564
pos221843_213800_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/159931/0_8507,pos222437_216154_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27552/0_6594
pos221843_213800_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/159931/0_8507,pos221488_214384_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/76820/0_6748
pos221843_213800_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/159931/0_8507,pos209515_217115_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/44887/0_10075
pos221843_213800_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/159931/0_8507,pos212573_215895_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57458/1919_5383
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos114901_124472_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/26508/0_14990
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos114898_123539_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/44407/0_11152
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos114898_119806_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/83904/8861_16919
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos106772_114780_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/60782/0_11981
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos106870_114791_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18097/0_8163
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos116862_114898_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/7420/0_3692
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos106895_114787_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/97872/0_9362
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos117052_126299_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/30513/0_11301
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos109673_114791_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/53372/0_6425
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos113672_106772_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/58019/0_11081
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos115287_118778_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/84190/2570_13337
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos113607_114783_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33725/720_5467
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos110062_114253_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/41624/0_4439
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos111255_114782_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/29521/0_7577
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos109191_114479_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/54376/0_5082
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos107057_113790_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/49398/0_12106
pos114900_120845_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/161068/0_10203,pos117234_122008_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/49086/2674_7961
pos93686_85904_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16138/392_8853,pos37738_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/79545/0_8231
pos93686_85904_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16138/392_8853,pos40248_53329_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57963/1816_16296
pos93686_85904_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16138/392_8853,pos40248_43976_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/29707/2599_7619
pos254650_260902_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16274/0_11474,pos254650_260604_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/50683/0_6560
pos254650_260902_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16274/0_11474,pos254650_259415_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/44831/0_4860
pos254650_260902_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16274/0_11474,pos250153_253046_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/4166/0_8285
pos254650_260902_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16274/0_11474,pos258062_260337_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/75696/0_3038
pos254650_260902_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/16274/0_11474,pos257703_261810_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/84851/0_10771
pos87195_84978_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/1646/7921_14707,pos83703_90269_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/36568/413_7455
pos87195_84978_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/1646/7921_14707,pos82602_91891_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72052/0_11450
pos87195_84978_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/1646/7921_14707,pos79594_86834_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33041/0_9393
pos87195_84978_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/1646/7921_14707,pos77202_84318_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/35341/0_7414
pos272180_273815_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/17034/2596_6908,pos267878_272695_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/38444/1558_6531
pos185820_187544_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/17548/7445_14512,pos188936_196744_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/42470/0_12743
